"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]","detections"
2508.0,30593.82450098376,13160.887441592751,141.38429952551544,73.81637653013823,10.950331378998685,1.9362704554488444,336.9410917669574,28.989987670444926,1.0
2508.0,39439.95192371818,4020.385566497883,141.11703632098693,71.64221123754001,7.786589622020568,1.6665219995184664,366.86255944926876,28.22015094151506,1.0
2509.0,2654.409139064064,39626.63418835884,152.00815767572988,66.83593352858975,7.0532217725913995,1.78251763073297,464.78471526283073,33.10878201725447,1.0
2510.0,24822.591722826393,25380.286178023096,160.9700605594012,141.70282155584368,10.32587685227724,2.1096189333708466,441.5987800821735,22.95349088753348,1.0
2511.0,18695.67034220808,11175.647420343086,196.10653803593857,146.46851802576393,10.838817844064321,2.0480908433666296,346.8554699870615,28.69855500336206,1.0
2511.0,1231.8625033821193,18650.89127891464,162.64810368451933,319.15121430640767,8.802093083282038,5.904724938977899,NaN,20.190224511163102,3.0
2512.0,1233.1275887571328,18678.523667061792,160.073587406884,922.816347457749,8.569112655263801,17.284617197964277,NaN,16.85170708948177,9.0
2514.0,18740.04607199772,11149.923097047395,191.01248318515593,115.05727649939413,10.682666368142414,2.2222332415721127,494.4896189299895,33.76813530998585,1.0
2518.0,39392.893670263744,3881.789089254662,153.79960440189018,70.6997696041777,7.361480202914284,1.567814247240204,344.21680711941593,31.136050714611788,1.0
2518.0,18734.69842208271,11140.088640073882,177.5960689711254,386.5385398724689,10.826716239664334,6.41598715763441,NaN,20.923402431574246,3.0
2521.0,1217.3557613520572,18687.583839566443,173.18489594239102,642.087774794103,8.128517350859902,11.727747536314428,NaN,19.783280509411906,6.0
2522.0,21659.708419780476,5424.95930611104,163.17463279430655,78.70354173512371,10.16938596138411,1.6741257024200258,286.7097860479819,31.91611486434524,1.0
2524.0,39483.060286185275,3975.873679278106,204.73232364064853,112.83623734202588,6.725038477752131,1.6808517262508849,469.7918667024163,33.83179304838279,1.0
2524.0,18725.07187858041,11123.957314284906,173.65004170031634,649.7444198870679,10.590057471631171,11.88652627439678,NaN,19.87117648906486,6.0
2528.0,1216.2627710480144,18715.04959008136,166.48726918016635,291.4604024299475,8.39641868818043,5.748022602978895,NaN,22.15583351903822,3.0
2531.0,39420.556263032355,3974.2639661810263,181.64748138540892,91.53351465592667,7.564126749158796,1.5645272665912382,378.5276969806111,32.50426771689356,1.0
2532.0,1225.933739054427,18685.609575722527,151.7915103298412,824.1621186714193,8.492956666400772,16.67041626561911,NaN,16.484413752603515,9.0
2532.0,39467.69259519578,3936.887504940708,138.03210773734187,280.24366181948926,7.646720838759575,6.845165367168801,NaN,18.87358252211906,4.0
2534.0,4961.986393839359,16965.66110214528,152.51080211287578,82.97137018549576,9.08322403725417,2.148057716684185,501.39179180536655,30.697979385622347,1.0
2534.0,18734.75755623003,11136.32660067128,132.87078735895406,98.63078831577756,11.20407149396628,1.7606845754492504,327.5585191802527,21.843435148199386,1.0
2536.0,1717.647645736074,34487.46693870607,163.68530223260927,79.4929821920725,6.8752723876281046,1.7709333178519853,447.3881932111962,32.4145534144442,1.0
2537.0,1557.832405254745,34439.413346130845,128.50488513032064,65.69231020715587,7.316617235220856,1.7957535121696837,478.92449299864177,27.116040822828833,1.0
2537.0,15140.946594613612,21308.08722108362,168.8512947359187,202.33069413070365,10.937151585642738,4.116469280793527,NaN,24.953834975964103,2.0
2537.0,39474.52462698468,3973.1310570678506,157.1611978575922,179.78560789693938,7.6074077591377485,3.3801396689810166,NaN,22.323605743329676,2.0
2538.0,18716.667840402042,11133.635991311594,161.7022040288742,664.3549323043948,10.928602594029995,12.418922354904343,NaN,17.789732487726187,6.0
2540.0,1648.286708331921,34605.83295838384,148.83092433845692,69.06326975476654,7.514745639763022,1.7122476178865038,425.6595143001432,31.119618521459085,1.0
2540.0,9178.116350935532,27883.93523156512,160.21098836291569,98.52990395414793,9.137110841584626,2.4849276964050335,740.6694653018756,30.88783911424523,1.0
2540.0,11216.498588167478,16289.972529003879,144.44258124380448,802.1198407624804,11.29302150916113,14.261227548525685,NaN,13.7756571733417,7.0
2541.0,1680.9157516341547,34565.111702625174,130.02347431018168,60.216910571408604,7.781592971607824,1.6201552820290246,359.295147820719,28.285319385207604,1.0
2541.0,4977.98299744107,16890.431756641847,171.2048818872284,85.12964934514264,8.98552695069399,2.1201987474418034,487.97413179248406,35.16914074397838,1.0
2541.0,1228.3949216167082,18678.61711809694,149.52203712754772,851.9961826972981,8.425479769800923,17.10265308329516,NaN,15.89700987152412,9.0
2541.0,18687.58186667328,11172.603110971873,219.96222324267433,300.94067019481156,10.025979222237435,4.067821554157177,NaN,27.3595444918433,2.0
2542.0,39476.63045520462,3910.9913170742957,157.5055663862601,163.0303265724828,7.57528126539151,3.419891299989873,NaN,24.15145499081448,2.0
2543.0,1772.846072653367,34587.70321978765,141.03979632366185,71.33257147416163,7.720681446304085,1.7644935889439861,417.57901681921754,28.728726383612635,1.0
2544.0,4987.326714759774,16923.011563555763,178.8969836499086,91.40528932966461,8.41559027963212,1.8736199924109644,455.9411248766686,33.85429704022861,1.0
2545.0,1656.945093504848,34509.44530902331,143.75646732857487,67.04269352448823,7.663291325692304,1.5614918160850113,345.82190202994195,29.593426388777843,1.0
2545.0,7752.485689813694,26106.645119069406,116.36025977887417,69.52333030927461,8.967390657645778,1.9217087934957924,429.8776355197387,23.6155842015829,1.0
2546.0,1702.7407077935604,34487.77994413764,135.70515854859033,60.81915303152348,7.5436675424649575,1.772514238064986,487.6566140297787,30.388727827378712,1.0
2546.0,39470.07277313408,3949.8233070192,147.91486814933737,454.30532690407773,7.918910303476613,9.573984968361366,NaN,17.59887682594326,5.0
2547.0,5002.864303863812,16892.982699968892,128.87548449494656,71.2032432711553,8.715974240356447,1.990289864538996,500.9251725967483,26.609793503973684,1.0
2547.0,11230.059241485673,16299.414413591292,150.10682441683156,430.30152911976086,11.55108746721789,8.305749119006984,NaN,17.18677614917418,4.0
2548.0,4977.9779092993185,16981.478201694674,162.29150285009806,79.8272374870238,8.43444709117582,1.9153002815273017,456.52806399353443,32.84318132103973,1.0
2548.0,7703.76970065955,26270.525859979993,118.66404745835987,68.27440204150079,9.875939931891109,2.086435164361172,521.1470021879338,25.010473923327165,1.0
2550.0,1201.6227158502304,18662.18443105902,159.27538473676688,322.2975565989725,8.299112453476603,6.809565423058304,NaN,21.120807313147004,4.0
2550.0,27569.832367376355,7623.793338636984,146.20189702144052,203.42144721842374,10.569383296858295,3.8275341735695267,NaN,19.479329282595288,2.0
2551.0,20586.56008303845,16901.98490939512,186.07031473586255,89.77509835303611,10.855106873315108,2.3328926185187986,500.84772203159565,39.87154829279883,1.0
2551.0,22360.7105031908,1430.9404628433417,132.84519422284714,70.63824888071771,9.229818625708916,2.0468269066629428,520.8097970081666,28.046258522165513,1.0
2551.0,39434.30812631501,3975.8708386685844,167.98433312546217,165.3989215112075,8.027789872311718,3.5553317077470505,NaN,26.745782287361784,2.0
2552.0,22357.96277066802,1504.4292395007208,150.0945159099538,86.20710960064494,9.11230758116348,1.8627942664501476,388.30679745266684,27.929432846337463,1.0
2552.0,27602.473816554604,7656.569616697287,144.55400080913816,185.79671413657653,10.428869326474153,3.8619198082635635,NaN,20.533357385090465,2.0
2553.0,20688.042923530633,16794.51678851816,197.95662936323805,100.93516570595881,11.316051544270234,2.117531359862428,434.1166549220812,38.22475744799195,1.0
2553.0,22475.40339005631,1440.4519766184144,152.26551556232184,71.01883114661449,9.45525479668507,1.7237108083170918,324.73755213733466,31.525147206687013,1.0
2553.0,27660.224520760763,7724.888629296339,156.69586308926083,103.60848772777524,10.315838170705124,1.541862347352342,261.06559416898074,25.012743249709416,1.0
2554.0,18718.974929067517,11141.208705060135,162.9837666429716,488.5785923999222,10.996871720489327,10.367864832921525,NaN,20.61690183506993,5.0
2555.0,1932.736615891492,34538.30305042634,135.33847340793645,73.41241299175829,7.30960652799354,1.708693154746342,447.8713490555436,26.579974037202287,1.0
2555.0,22581.772272298593,1605.709447179519,145.43974533687643,103.03274605180766,9.362761463986638,1.715623681880276,355.6448009614071,23.51810477122259,1.0
2555.0,27553.35207227825,7648.1240953672195,130.4030977847445,86.60876612757156,10.736243493953282,2.179157233316032,472.0727010727136,24.434403227873172,1.0
2556.0,1247.2748865225367,18631.647630511477,148.8466520936264,150.9686101713618,8.46978585254574,3.9295862622164623,NaN,25.182037223425656,2.0
2556.0,27608.55503596803,7667.897014944292,146.11572773041144,497.3751172442884,10.453526642286754,10.20940668122187,NaN,16.693907441057366,5.0
2558.0,1920.0325827405857,34429.87813337625,146.80635276359578,74.58510930629869,7.242352065319834,1.6648262588818883,470.01593992102755,28.874293602068242,1.0
2558.0,27558.943063210118,7642.89470381779,152.9205588151799,89.08896658313073,10.696162378323784,2.1277108849756003,437.73180967696635,29.242866505942878,1.0
2558.0,39472.76105712808,3931.323722934118,179.11082818624172,197.3343567240147,7.699746864798939,3.632685933352971,NaN,26.045233388120575,2.0
2559.0,18760.20585020341,11127.630332085675,161.9706747315352,121.81366902380748,10.491636155626098,2.367859253752404,510.42054726869,26.524576352331703,1.0
2560.0,2006.416110948496,34348.35558738364,174.98764228618188,90.27839522329396,6.7325492796076105,1.8537747531284519,472.3429954511675,33.016970169680526,1.0
2561.0,1217.9698126878106,18649.31231919469,186.57468311656206,88.45844751175153,8.335370985765788,1.897295752102435,423.9215771717043,36.856833953961576,1.0
2561.0,27645.565408303068,7691.64215759355,169.96111779025802,112.0448151979869,10.00498115313509,1.7073817524749257,295.40038051231863,26.923924767766007,1.0
2561.0,39440.66128835932,4015.2774853914884,101.0266826108582,106.63535836309325,8.385707398669446,3.6440603350503564,NaN,18.189605283538324,2.0
2563.0,27582.395255001797,7706.414204930985,178.73990947847443,102.20445934189247,10.37444035613838,1.7945321804047822,328.4873190025699,30.90262964133918,1.0
2563.0,39447.714462229014,3942.309805162898,130.22958745786252,277.83717816528804,7.875402639538206,7.391312099058059,NaN,18.155190150779873,4.0
2564.0,27553.85631559021,7621.403367391802,167.85049489328514,98.47856248046227,10.467144904805112,1.7374313516686095,308.1641203409884,28.92068146115531,1.0
2565.0,1228.9545449242178,18639.412458371575,180.81268283677073,99.02648288190821,7.600688718321973,1.4526690427474458,293.8161443143168,30.127183295406716,1.0
2565.0,7429.490124096459,26300.90038716673,102.05641986159272,49.494320924518775,9.25318003604482,1.7743453574312575,382.49657204770614,24.51235425126169,1.0
2565.0,27529.66001821966,7568.441598526955,169.25944068100054,114.13439965171756,10.086547515049293,2.2401832809676914,506.5755505573437,28.829262021581737,1.0
2566.0,1808.177346112977,34347.41213281081,173.6691291759969,80.75582645044491,6.774967807917849,1.7842449687957347,409.71391363087463,34.77569599220964,1.0
2566.0,27512.031484527753,7450.738102093705,141.4508066103927,93.80549149687394,10.860583265883436,2.162331866892801,433.5003741223864,25.654865042427648,1.0
2567.0,1247.8092487719387,18674.113217061345,176.96638519847053,365.6835607055194,7.985568891851919,7.403971494434214,NaN,23.912899879951116,4.0
2567.0,39445.281782839265,3971.497930626052,152.77585265686005,311.37381668695275,7.785593272918001,6.7042565176668045,NaN,20.117550898450805,4.0
2568.0,632.168985480545,14952.340412506343,149.78391911581562,75.37769290132181,8.874524142785697,2.011795999091309,516.704988527668,31.23422676771097,1.0
2568.0,7409.369244938235,26364.05944219364,132.01808833646723,87.701391875172,10.193781866290495,1.796289823382131,340.2646325404495,23.385611990079322,1.0
2569.0,7381.915934962781,26380.16916158569,144.82152906540443,321.8264602235408,9.43723812784716,7.716668605262745,NaN,19.627832212989595,4.0
2570.0,1873.4441739572342,34323.06601961515,146.22583633162472,67.23546097841653,7.177226494081581,1.7222744289504064,406.5353478569371,31.020564744355827,1.0
2572.0,1189.3450134764919,18687.68994990998,164.5111965643215,170.59497765039265,7.969746745304162,4.377696389492052,NaN,28.342837020827165,2.0
2573.0,39444.48532422665,3884.2650673503754,177.3053763799062,100.45611007566306,6.752431104354616,1.7320030296042088,525.7410070617891,30.58676383171623,1.0
2574.0,18743.436795509857,11139.960501264184,147.67369158289955,520.016016814035,11.200175734649735,9.545717515510264,NaN,15.662035216312258,5.0
2574.0,39468.18144027064,3982.933979751102,147.3723234083956,164.6201160168269,7.915271098397324,4.088751740387168,NaN,23.717125653005372,2.0
2575.0,39433.114948664756,3969.5749303978832,129.99957514268831,201.95530339789374,8.216160093552576,4.86230086738407,NaN,18.45152481574965,3.0
2576.0,1226.238901593887,18670.7423530779,169.3905066944894,257.8327557067845,8.266210264113917,5.443332022464668,NaN,24.312559064157348,3.0
2577.0,1778.3848491936876,34314.08898505703,145.7905332423873,78.09500755532466,7.4737319410828995,1.7928339668627657,424.1795976944167,28.37958064955575,1.0
2577.0,18701.96676075573,11161.792059870288,129.99896784194453,86.14163481150938,10.79218267572042,2.255437983281804,498.2508166279045,24.685110457170207,1.0
2578.0,7406.219275806408,26353.21957923777,130.73289976424002,66.8014200032652,9.3157045787826,1.7205408568352452,351.3300248695228,27.09007626190198,1.0
2578.0,39408.59812522477,3922.4667345521566,151.40336504681497,65.68914159111687,7.759837469559572,2.3836071927722005,659.7986502566141,37.5451809344086,1.0
2579.0,674.1044332132078,14947.540407046909,154.09915098635724,88.10673015907877,8.083392689951486,2.225333070053293,644.8467377174744,30.272340179202146,1.0
2579.0,32410.777321370133,11624.872328290065,111.86157872248089,53.39335642950211,9.893335341904182,1.9814251520951276,472.83238930288803,26.83947784859318,1.0
2581.0,10454.719283641254,3246.5106240752957,117.25822671460931,55.068780343179654,9.32285632146947,1.7272845684765934,369.79061345971724,26.84570676376047,1.0
2581.0,18732.58690996883,11133.992648379604,163.51929989338137,914.9477068407434,11.216321393449936,14.419339730007065,NaN,15.33332150963753,7.0
2582.0,1794.0334312906457,34259.37682756779,114.79409851470064,60.22292971725494,7.816697930855941,1.583673505958846,404.9878524425427,24.309390374160845,1.0
2582.0,18748.41280007887,11097.930968566207,157.95066195839092,90.32983626995595,11.006083684998353,1.9275294708443942,369.87950596616713,29.22747967739708,1.0
2585.0,21593.802047564386,5399.228274575099,238.51067439870633,141.88979101492598,9.878997908993702,2.265820147710608,515.8309289547175,40.336885573400835,1.0
2586.0,21639.233530291764,5436.616587351494,192.19353428640466,244.62498831616273,9.88368737988181,4.093185943299192,NaN,26.18701137634493,2.0
2587.0,1679.7504405850814,34300.53310325861,117.70787442645819,54.10862901802319,7.360419348582481,2.075726429706578,654.7767672846504,28.790636212000184,1.0
2587.0,21666.41214927269,5373.569809324657,173.3261441988119,112.58094256046408,10.378633147605965,1.8979867123757033,337.8343338973642,28.363313798816083,1.0
2588.0,1568.526875592834,34363.15789494506,155.67542910040976,69.53982149697491,7.34365980513967,1.9098943493003295,511.3615417943115,34.097306715206486,1.0
2589.0,39436.88995178479,3946.1448333496946,135.5812272045697,78.25109792187229,7.594547229391825,1.6785666130617638,421.5689483580115,25.48998993435112,1.0
2590.0,18680.666961376875,11117.549115727954,197.96173138720343,147.79320976130106,10.495900044071426,2.109054172908015,383.4072238192104,29.185476620899525,1.0
2593.0,21562.292085336554,5448.677490888855,194.7069640627528,95.73616168878648,10.36986850175082,2.0013152004189627,381.73341672591135,37.826845991234514,1.0
2593.0,32531.066160860726,11719.573752610895,132.091059865097,64.50035442615369,9.440677559727172,2.196151544081775,548.786540610542,30.341212206290365,1.0
2593.0,39452.19068603142,4021.0341493510778,147.01201746549413,65.39583888900928,7.799541929493427,1.5992222650681567,311.46071773427667,31.110067502255834,1.0
2593.0,18748.96422138914,11134.45947067557,190.29807330130228,1051.2029893681981,10.541729886019686,10.580685322986955,NaN,14.190229963207566,5.0
2594.0,21600.152181843034,5380.7174932392845,140.3889876800743,68.56867606297402,10.889939211879286,1.8863691783623073,330.2834829906554,29.910002186698232,1.0
2594.0,23072.68999314362,18238.37214399025,188.1285195221341,106.97235535951634,10.271736429472396,1.8291091924685854,399.931003097576,32.2676150256996,1.0
2595.0,23055.763840416053,18187.186872902654,155.28476647181583,77.78116969975744,10.270783942454331,1.9705187845146872,376.92320921880724,31.8407688386125,1.0
2596.0,1859.1940103751424,34368.24959108587,176.75328882759067,98.79031416067826,6.7683856473797706,1.8100666219910737,552.3865343745773,31.23723369074821,1.0
2596.0,21652.597222945602,5415.377286097018,130.9587476806648,62.00294939768577,10.60404260067503,1.9718921303973056,378.1089885530796,29.65936156757331,1.0
2597.0,11339.54822530115,21484.469226089954,155.09449307218753,142.5267258796171,10.891421947775283,2.0804482569730607,363.68823217868004,21.761035605627214,1.0
2597.0,21668.925021221687,5475.233956606261,119.15156002771917,64.97024646749969,10.93842015049319,2.2274353865036263,481.1965547160152,26.503836816498605,1.0
2598.0,21572.85469122013,5491.796865682972,215.2516173462505,170.80158031475662,8.98421447167103,2.402545774489184,605.88112143948,31.17752175703322,1.0
2598.0,23062.885925558836,18296.562610329016,161.55655487742874,74.18648997382766,11.378011539232556,2.071384347686158,485.228802000216,35.409056293596024,1.0
2598.0,11349.44329840409,21408.325296736028,167.45086894901115,514.1623675179935,10.427855698514568,6.353734787271765,NaN,15.20164406860268,3.0
2598.0,18701.70700895819,11122.187851127183,147.0105623834678,197.31583936095853,11.421218483531911,4.269086066493683,NaN,21.083815748195804,2.0
2600.0,18792.670104804736,11119.952625153812,190.599897691456,95.15135553402749,10.295020341972856,1.9351669648442262,406.55651619349686,36.35832141472755,1.0
2600.0,21626.519467865466,5442.020562250883,178.78357112702605,92.36175887513525,9.826657581679296,2.013709076141807,433.3380081586023,34.52560777949288,1.0
2601.0,1587.3370080584496,34466.863491928176,121.77509237906631,69.16131513676893,7.590049316617492,1.8206767601200762,450.21034867113923,24.683771235588004,1.0
2601.0,7031.577996821978,747.2592818935202,147.4135058287036,87.60308511430736,8.01814960386071,1.855777913117394,450.1237543957044,26.99106886773364,1.0
2602.0,21649.359614925736,5510.582531250789,162.35047780658564,78.01858628997913,10.559410986550068,2.05450427848905,397.72799463206917,34.292698872870865,1.0
2602.0,39480.64744634537,3961.2972518868846,141.79167097010236,70.30045729383697,7.672570236084562,2.0212180433924813,570.0719919612841,30.501564159046243,1.0
2603.0,1606.0076296174882,34382.89418095035,123.43198484843747,68.4388854735438,7.091951684346475,1.9896165640079035,568.5410348993361,25.86491428919479,1.0
2603.0,2622.0574054966855,39416.454707727244,171.93924688540204,83.6145195836412,6.825102342126277,1.734405550003379,487.9958005690698,33.19370672362761,1.0
2603.0,20626.61197296872,32827.85933127423,139.15270985072422,133.08521873485446,10.500304653958258,1.8133344234048956,346.1138177780109,19.374249695736925,1.0
2604.0,18753.883352501718,11156.428878128414,127.29488914836574,141.4856158840883,11.358555635012104,4.021244687382741,NaN,21.26879235619507,2.0
2605.0,21653.527968019964,5506.749549841311,205.15823786330495,798.8916556056508,10.047723588889859,12.112334065830531,NaN,22.53518427263642,6.0
2607.0,1615.7984085447367,34535.492027433545,157.88472310511094,78.40161356787041,6.806728951110684,1.6761017373159601,377.9084398050969,30.690662997459143,1.0
2608.0,1746.8392728628694,34586.86705830316,131.8647103215474,63.9881859846369,7.445170594299914,2.0282890663919177,592.2097484416946,29.581582851867154,1.0
2608.0,21638.732186249727,5552.131491633377,163.0895801639653,167.81214790647266,10.532448801252881,2.256607573110087,462.1322214933007,21.337919069363036,1.0
2610.0,21607.375318785103,5511.438414585804,196.43423157195258,116.81621936704663,11.291921531205187,1.9378992368155135,331.73453241391917,32.88119870742928,1.0
2610.0,39133.50764822517,20739.08420091898,123.35284902748297,55.26462585435738,8.66795003979883,2.2817258403320158,590.164209754807,31.25253717977239,1.0
2613.0,21679.719126473337,5544.0993778591655,201.76242501720895,245.22739301890587,10.427575221509796,3.915797762914317,NaN,27.486830029614207,2.0
2614.0,18787.21716008365,11129.749821948779,224.58073929723793,119.11182420132599,10.57267094583836,2.3055804223716407,556.2009591222728,42.43224907015151,1.0
2616.0,21624.05627020067,5462.9028845505345,208.89267769730554,281.07191655434616,9.826109626733828,4.740262422268076,NaN,29.151040580244274,2.0
2616.0,39410.263167866855,3954.3477482903377,125.8971685765992,130.62609098381222,7.8277922268836715,3.8598584799923117,NaN,21.779838516396314,2.0
2617.0,9253.885510068636,28858.54818981556,136.91157809810153,81.17096698478926,9.596349641089251,1.967587744356656,415.533518563409,26.283624157297165,1.0
2618.0,18679.12451695094,11117.882214964056,199.75747450653432,97.34635403988261,10.93229381129159,2.187165092182572,477.9108535636036,40.38363144414887,1.0
2618.0,39470.31169571182,3944.114960974061,145.4723226610036,62.58102932779936,8.02782903316528,2.296743692262706,634.8609362235294,36.09144746858823,1.0
2618.0,21644.948463878398,5446.1071315240415,166.0244692149564,273.9438403453096,10.88709025859403,5.976010808590612,NaN,23.74855167687132,3.0
2619.0,2586.057876538681,39484.36070696174,159.29010751725994,76.78773564572083,6.9314244340091715,1.4307336338748553,330.1518212661733,30.13433614275455,1.0
2621.0,39438.334216745425,3918.63039775527,136.11069235022364,245.9702673081791,8.153461310447899,6.279780353090973,NaN,19.466398137621976,4.0
2622.0,9257.872177029487,28857.635009457954,123.58893423291775,161.84880563191447,9.78776753042548,4.681588365458579,NaN,19.83853956763996,2.0
2624.0,21686.688270382496,5402.54497690867,163.33804230320635,72.49664581903723,10.69796207095876,1.7085026077547028,302.28613208686215,33.963845724035934,1.0
2626.0,39419.95132494047,20902.853382658694,126.69002034146472,59.11776849281075,8.458266260284041,2.0388146849067508,563.7176936468186,29.66294066734118,1.0
2626.0,39421.582950868615,3981.2149309065085,182.24564813652415,180.09237271209437,7.608366643918078,4.120372777263799,NaN,30.783127877056856,2.0
2627.0,2695.1789265041903,39453.06590861024,157.10496004276047,89.15329548510059,6.845924013000522,1.951284356965773,493.32394815163894,29.396035037844825,1.0
2627.0,39419.04474381906,20995.947822847833,115.9515220951663,49.67962272630202,8.764012725081741,1.609997271457142,339.10171144131243,27.759326718654716,1.0
2628.0,15244.483601996268,26596.373180939823,160.30502769626113,78.88034063180555,10.34191957264699,1.9079843791816324,384.81591486316995,32.52571720452441,1.0
2629.0,2773.2090363517545,39498.645088461955,198.59528349765074,95.1356273203526,6.600925797685562,1.8454447302423311,473.7066530726982,37.764957750443415,1.0
2629.0,21715.049020185328,5388.600840294273,122.02657040097395,60.71633000133304,11.14587440417195,2.1977513694230937,490.42045410745453,28.475232497426703,1.0
2631.0,39447.63785892194,3954.750549086699,147.72080289437298,163.65184917539898,7.683640459563879,4.306259162467363,NaN,24.564279517479758,2.0
2632.0,39482.26011118609,20984.184187829378,169.6763917402812,86.86580960038361,8.48468945231602,1.7641471701133684,370.0253071213968,31.98514770679464,1.0
2633.0,10419.035586853111,3280.958092347305,127.5778591433834,59.89654081743471,8.163765495824192,1.8543045675122316,415.06025907030244,28.781161014398382,1.0
2633.0,21648.0029074877,5393.619783436236,142.4107499898405,70.95003225178057,10.481278854206984,1.8845125067041848,360.11802483166144,29.77654172885398,1.0
2633.0,39410.22724252935,3874.0264573921672,174.52212346589076,87.54750519373556,7.94549092164633,1.6808635673810561,346.57483994362127,32.49451834438378,1.0
2635.0,21630.501414857754,5472.0202499691895,144.52415895642685,90.64816345677127,10.755319916379682,2.2080185473866165,473.5016903873596,27.175394128131153,1.0
2635.0,39457.971830977905,3969.8326109923646,157.9908971017298,70.22505991489406,8.04959106683454,1.8320359248811366,376.56486136971193,34.02312624820419,1.0
2636.0,21626.662804098465,5393.670622386715,160.56769798523092,80.14510711151095,10.148246198005747,2.1094065904985317,485.7747604601433,33.49722777302878,1.0
2638.0,39415.240215752194,20876.368843937074,117.3192782050674,54.12941993723149,9.270856189558414,2.1208990817217077,517.9719946160718,28.8702795913247,1.0
2640.0,21595.66255001448,5514.801447657796,218.4290189905296,117.08552714883994,9.488742552020334,2.478697719945348,626.7576861047579,42.8342467222611,1.0
2640.0,39458.9616885315,3959.510436592069,175.47894465687793,99.38028810419284,7.5347414732949805,1.5399903324063957,288.7102925527443,29.405674723505523,1.0
2641.0,21636.462398013133,5481.352022059349,197.10042952830185,451.9397302577882,9.969838208101375,8.294947141729134,NaN,25.995630302831685,4.0
2642.0,39447.84793880801,3939.72047161543,152.5683075386474,376.6530352594807,7.904846787405738,8.881421314863351,NaN,20.616095659102147,5.0
2643.0,39426.26765701464,20917.298363791233,128.37439935636357,58.84187711310558,9.122986086811439,2.1061815701511355,568.3529843165355,30.626972371944312,1.0
2643.0,36419.44418089277,33982.320919505604,161.61287733901474,176.05000345069715,7.844155567671175,3.3087450986453186,NaN,23.353937082837735,2.0
2644.0,23718.409393041493,38211.197273067795,152.85580021294123,78.55384540541361,8.406635894389453,1.5932728680179056,347.7080701447071,29.026116672332446,1.0
2646.0,10787.026340246906,19911.98850369244,173.01967014506775,93.95855478977037,10.169435544499494,1.8508557059331838,358.28170854531766,31.643495156131316,1.0
2646.0,39470.066607207424,20942.652286159304,97.6208477996529,46.98206408863422,8.989425231428253,2.057346565765684,515.4037831390701,24.941076306043172,1.0
2646.0,21653.02772868044,5405.536266813833,171.8034008136686,212.0644003118195,10.339709339974814,3.930189120602538,NaN,24.12901344191527,2.0
2647.0,10644.530291229,19905.39380334194,156.22252761653817,69.28769236550983,10.71633558019494,2.1337714484865917,502.50454825344093,35.914198758281515,1.0
2647.0,24036.469647279086,38007.58792715921,168.01674893494206,80.05677255239952,7.860331685001517,1.708818985575056,459.855248829771,32.99006170420641,1.0
2648.0,39477.92445278623,3980.6094951220884,115.99452541217589,61.744373792047575,7.740796907550171,2.065939434989039,569.9328015203334,25.871658381060787,1.0
2648.0,21636.598377030114,5469.4713613763615,184.4604259831887,502.59877972608865,10.220485532537671,10.664009249605645,NaN,25.52132681859956,5.0
2650.0,9249.474273185855,28880.513618606474,149.55616191985987,67.98860674444408,9.100256208729807,1.9448562103913987,562.3621400645447,33.03398306126117,1.0
2650.0,39453.145127279706,3921.694272334789,209.75980387458674,85.1677935376107,7.378432772434494,2.1979869301382298,577.6845636047688,48.209455044045164,1.0
2652.0,28823.0433228006,14801.017561625704,134.82814738826772,363.98816940337247,10.320755128350768,10.052047684291683,NaN,18.793065231828557,5.0
2653.0,21646.07283937493,5357.503465471758,171.1265796005608,107.88764257756495,10.137657686292133,2.089490861152447,478.6007452480641,29.63843619004857,1.0
2654.0,21597.877561489786,5416.376617247347,147.2832915512302,98.11221767869007,10.16679405188852,2.164071434499975,505.99725660127086,26.242991499921025,1.0
2654.0,39463.60812226435,3960.336288758941,145.8584095881293,294.89530410472304,8.050648294162317,7.237321793068624,NaN,20.473331691749845,4.0
2655.0,21685.673624554292,5417.089982287403,174.6355245528095,92.11251023468522,10.13295441341281,1.8776677393784333,318.47584727941353,32.63081136960712,1.0
2657.0,18715.999234207124,11137.609957581682,170.27855657536563,105.47554578801898,11.267879492022482,2.286052905612354,446.8111956517113,30.94719759628859,1.0
2657.0,21592.468357424274,5460.977677534079,167.6062463492151,102.03431876473618,10.26030793628576,2.331637138091192,565.942373674986,31.242759946843023,1.0
2657.0,28764.667333543337,14842.87002166009,123.75663543060547,63.179385653343914,10.928115470065382,1.719746532546978,306.6234469335838,26.253138530776134,1.0
2658.0,21650.53841558882,5398.235338087579,157.0190222039545,72.41695585996877,10.991832960193147,1.8321077735410625,343.3289079330946,33.05067693620905,1.0
2659.0,18773.281792757374,11137.503238819314,168.8211485432892,120.25350476808072,10.779139521957443,2.1360135955877158,375.2711013201595,27.264517949773673,1.0
2659.0,23790.026954363562,34896.44432327138,156.90470814485582,79.24342049844154,9.400526282149944,1.7937079205839574,422.7726959240364,30.87311206068947,1.0
2660.0,28766.159130819196,14818.247875818954,187.67833444511544,218.48118907392603,9.600430009901789,3.3785450927660152,NaN,24.969292369729843,2.0
2661.0,21637.71962608862,5407.225300879034,182.37794728926684,102.4220768334075,10.012670469543652,1.9671237394148295,375.3578396150666,32.72586015152883,1.0
