Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	9192.7	5352.8	9190.5	5353.0	1398.19617	11308.75879	363.06424	1.22576	0.97694	414.79169	10473.20801	814	1	-1	1	6	17.865	2438.92608	5.51353	9192.7	5352.8	9190.5	5353.0
Alexa405/Alexa647	9174.1	5362.3	9167.2	5363.0	1490.49585	10583.44043	340.17947	0.42314	0.92008	312.12503	9901.87402	3461	1	-1	1	44	70.6967	2282.49885	4.92065	9174.1	5362.3	9167.2	5363.0
Alexa405/Alexa647	12382.4	6696.0	12375.8	6696.6	1810.13855	10967.23047	314.23358	0.79175	1.11556	473.50967	10755.25781	1453	1	-1	1	-17	1.54446	2365.26969	4.71645	12382.4	6696.0	12375.8	6696.6
Alexa405/Alexa647	12394.2	6713.6	12387.6	6714.2	1312.18311	16342.66602	320.41452	0.55068	1.11049	462.86621	16195.68848	1455	2	-1	1	-20	-1.43706	3524.57375	4.27410	12394.2	6713.6	12387.6	6714.2
Alexa405/Alexa647	18752.3	5232.7	18745.4	5233.4	1199.24744	9747.28223	363.95477	0.19524	1.44809	315.42773	9808.02930	6466	1	-1	1	-151	-124.808	2102.16712	5.77235	18752.3	5232.7	18745.4	5233.4
Alexa405/Alexa647	12395.0	6699.0	12388.5	6699.6	1934.00708	11359.84082	309.39774	1.00815	1.13849	470.07581	11350.10449	1451	1	-1	1	-20	-1.47401	2449.94279	4.48595	12395.0	6699.0	12388.5	6699.6
Alexa405/Alexa647	12376.5	6722.5	12369.9	6723.2	1265.86450	7757.57813	316.03088	0.69067	1.09208	428.92688	7691.82813	1458	1	-1	1	-12	6.59066	1673.05360	6.03329	12376.5	6722.5	12369.9	6723.2
Alexa405/Alexa647	18755.8	5270.8	18748.8	5271.5	1300.79004	11093.98242	372.82083	0.67376	1.35738	319.97818	10876.76367	6470	1	-1	1	-142	-115.808	2392.60591	5.44856	18755.8	5270.8	18748.8	5271.5
Alexa405/Alexa647	18766.4	5249.2	18764.7	5249.4	1176.43335	22556.11719	309.16373	0.78382	0.87644	509.21191	22566.40430	746	2	-1	1	62	72.4495	4864.61013	3.24759	18766.4	5249.2	18764.7	5249.4
Alexa405/Alexa647	18757.1	5255.5	18750.1	5256.1	1262.48157	11066.72949	377.96985	0.99193	1.29314	326.62714	10819.05078	6475	1	-1	1	-132	-105.808	2386.72835	5.59676	18757.1	5255.5	18750.1	5256.1
