Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	25402.7	11196.9	25400.8	11195.2	1248.59033	8537.20313	333.81656	0.18680	0.87279	534.86847	8326.28906	8000	1	-1	1	68	83.2545	1841.19299	6.49477	25402.7	11196.9	25400.8	11195.2
Alexa405/Alexa647	25405.6	11184.6	25403.7	11182.9	1046.98926	6959.82715	329.14566	0.00577	0.89130	560.50061	6821.48486	8257	1	-1	1	58	73.2545	1501.00504	7.61933	25405.6	11184.6	25403.7	11182.9
Alexa405/Alexa647	25406.4	11185.7	25404.5	11183.9	1243.72827	7743.93066	318.55032	0.52948	0.75182	512.55005	7507.24854	7901	1	-1	1	119	134.255	1670.11029	6.44001	25406.4	11185.7	25404.5	11183.9
Alexa405/Alexa647	26963.9	9468.4	26962.0	9466.6	1207.22791	9582.44629	359.66949	0.12530	1.53217	491.52280	9884.70215	9206	1	-1	1	-162	-146.745	2066.61744	6.49108	26963.9	9468.4	26962.0	9466.6
Alexa405/Alexa647	26966.4	9461.3	26964.5	9459.6	1533.61194	11874.51074	355.23044	0.43826	1.61607	530.98761	12449.43457	9201	1	-1	1	-171	-155.745	2560.94011	5.49453	26966.4	9461.3	26964.5	9459.6
Alexa405/Alexa647	26982.2	9453.8	26980.3	9452.1	1127.46716	17868.33203	343.64124	0.74351	1.61319	504.58951	18065.73438	9241	2	-1	1	-155	-139.745	3853.60956	4.55399	26982.2	9453.8	26980.3	9452.1
Alexa405/Alexa647	26972.3	9496.0	26970.4	9494.3	1445.15845	19621.24609	356.41248	0.68467	1.73760	470.11035	19992.27734	9173	2	-1	1	-193	-177.745	4231.65528	4.38250	26972.3	9496.0	26970.4	9494.3
Alexa405/Alexa647	25411.2	11174.1	25409.3	11172.3	1059.31189	6121.33008	306.88174	0.88125	0.90629	539.62604	6077.34912	8279	1	-1	1	51	66.2545	1320.16889	7.46609	25411.2	11174.1	25409.3	11172.3
Alexa405/Alexa647	25407.3	11190.7	25405.4	11189.0	1034.92688	7495.24707	343.55652	0.52087	0.96056	521.14484	7206.37939	8080	1	-1	1	23	38.2545	1616.47745	7.50298	25407.3	11190.7	25405.4	11189.0
Alexa405/Alexa647	25407.9	11193.2	25406.0	11191.4	1495.24377	37714.00781	327.97900	0.03945	0.87373	545.02075	36755.92188	8015	4	-1	1	66	81.2545	8133.66692	2.93395	25407.9	11193.2	25406.0	11191.4
Alexa405/Alexa647	25411.7	11178.8	25409.7	11177.0	1128.38879	7074.58984	319.65485	0.36596	0.87407	521.55005	7067.24951	8158	1	-1	1	64	79.2545	1525.75557	7.00387	25411.7	11178.8	25409.7	11177.0
Alexa405/Alexa647	25794.5	9856.6	25792.6	9854.9	1252.24438	57919.44531	359.44409	0.97369	0.78637	536.50897	55310.00391	5426	4	-1	1	154	163.584	12491.31301	2.40640	25794.5	9856.6	25792.6	9854.9
Alexa405/Alexa647	26979.0	9517.4	26977.1	9515.6	1150.84778	13965.08594	321.07819	1.21184	1.50878	489.11249	13037.37500	9265	2	-1	1	-110	-94.7455	3011.80819	4.94090	26979.0	9517.4	26977.1	9515.6
Alexa405/Alexa647	26297.4	10378.0	26295.5	10376.2	1246.18982	25156.23633	351.58395	0.14761	1.44380	524.86938	25435.14453	9999	2	-1	1	-134	-118.745	5425.37002	3.64567	26297.4	10378.0	26295.5	10376.2
