1.7500	135
1.7600	135
1.7700	137
1.7800	137
1.7900	136
1.8000	137
1.8100	139
1.8200	140
1.8300	140
1.8400	140
1.8500	140
1.8600	140
1.8700	141
1.8800	143
1.8900	145
1.9000	147
1.9100	149
1.9200	149
1.9300	148
1.9400	148
1.9500	149
1.9600	150
1.9700	152
1.9800	154
1.9900	157
2.0000	158
2.0100	158
2.0200	156
2.0300	155
2.0400	155
2.0500	158
2.0600	159
2.0700	160
2.0800	160
2.0900	160
2.1000	162
2.1100	165
2.1200	165
2.1300	163
2.1400	163
2.1500	164
2.1600	165
2.1700	166
2.1800	167
2.1900	168
2.2000	167
2.2100	166
2.2200	166
2.2300	168
2.2400	169
2.2500	168
2.2600	168
2.2700	169
2.2800	169
2.2900	169
2.3000	171
2.3100	174
2.3200	175
2.3300	174
2.3400	173
2.3500	172
2.3600	172
2.3700	173
2.3800	175
2.3900	176
2.4000	177
2.4100	177
2.4200	179
2.4300	179
2.4400	177
2.4500	174
2.4600	173
2.4700	174
2.4800	177
2.4900	178
2.5000	179
2.5100	177
2.5200	176
2.5300	176
2.5400	176
2.5500	176
2.5600	178
2.5700	179
2.5800	180
2.5900	178
2.6000	177
2.6100	177
2.6200	178
2.6300	179
2.6400	179
2.6500	178
2.6600	176
2.6700	174
2.6800	173
2.6900	172
2.7000	173
2.7100	174
2.7200	174
2.7300	173
2.7400	176
2.7500	178
2.7600	178
2.7700	175
2.7800	173
2.7900	173
2.8000	176
2.8100	178
2.8200	179
2.8300	179
2.8400	178
2.8500	178
2.8600	178
2.8700	179
2.8800	179
2.8900	179
2.9000	178
2.9100	176
2.9200	180
2.9300	184
2.9400	188
2.9500	188
2.9600	188
2.9700	187
2.9800	185
2.9900	182
3.0000	182
3.0100	184
3.0200	185
3.0300	185
3.0400	186
3.0500	189
3.0600	188
3.0700	186
3.0800	185
3.0900	189
3.1000	191
3.1100	192
3.1200	192
3.1300	193
3.1400	194
3.1500	196
3.1600	196
3.1700	195
3.1800	194
3.1900	195
3.2000	193
3.2100	192
3.2200	191
3.2300	192
3.2400	193
3.2500	194
3.2600	195
3.2700	197
3.2800	199
3.2900	201
3.3000	202
3.3100	201
3.3200	200
3.3300	199
3.3400	201
3.3500	204
3.3600	206
3.3700	204
3.3800	204
3.3900	204
3.4000	206
3.4100	205
3.4200	203
3.4300	201
3.4400	201
3.4500	204
3.4600	205
3.4700	203
3.4800	201
3.4900	204
3.5000	206
3.5100	206
3.5200	205
3.5300	204
3.5400	203
3.5500	203
3.5600	201
3.5700	199
3.5800	196
3.5900	194
3.6000	194
3.6100	195
3.6200	194
3.6300	192
3.6400	194
3.6500	198
3.6600	202
3.6700	204
3.6800	207
3.6900	211
3.7000	212
3.7100	212
3.7200	211
3.7300	211
3.7400	211
3.7500	212
3.7600	213
3.7700	214
3.7800	214
3.7900	214
3.8000	215
3.8100	217
3.8200	217
3.8300	216
3.8400	214
3.8500	213
3.8600	214
3.8700	215
3.8800	215
3.8900	212
3.9000	209
3.9100	211
3.9200	213
3.9300	214
3.9400	215
3.9500	214
3.9600	214
3.9700	215
3.9800	217
3.9900	218
4.0000	218
4.0100	215
4.0200	214
4.0300	214
4.0400	217
4.0500	219
4.0600	219
4.0700	218
4.0800	217
4.0900	218
4.1000	218
4.1100	218
4.1200	218
4.1300	219
4.1400	222
4.1500	223
4.1600	222
4.1700	220
4.1800	218
4.1900	218
4.2000	217
4.2100	217
4.2200	219
4.2300	223
4.2400	224
4.2500	222
4.2600	218
4.2700	216
4.2800	213
4.2900	211
4.3000	211
4.3100	213
4.3200	214
4.3300	213
4.3400	212
4.3500	211
4.3600	212
4.3700	216
4.3800	217
4.3900	217
4.4000	215
4.4100	214
4.4200	213
4.4300	211
4.4400	211
4.4500	213
4.4600	213
4.4700	211
4.4800	209
4.4900	208
4.5000	209
4.5100	213
