x [nm],y [nm],BG,I,Frame,Length,z [nm],Photons,Lateral Localization Accuracy [nm]
30284.4,4074.8,476.86429,7518.39258,7164,1,129.633,1674.36993,7.17756
30182.6,4101.6,741.4165,59761.60938,2318,6,196.962,13097.05675,3.04671
30194.3,4111.4,476.28314,32248.6875,8402,4,103.588,7314.85851,3.25907
30182.9,4111.7,473.71225,23947.58203,8407,3,134.802,5470.83321,3.88381
30209.1,4125.5,523.43036,87775.13281,8394,7,119.245,20134.40154,1.98231
30213.7,4130.8,461.24939,7372.76514,8305,1,116.429,1665.05549,6.53987
30237.9,4077.9,601.78546,56064.45313,5104,4,69.411,12931.53485,2.49063
30247.3,4086.5,534.71399,6565.14941,6302,1,128.695,1375.56214,6.92406
30274.1,4087.4,574.27692,6989.07764,6080,1,71.5184,1616.51315,7.02001
30279.5,4080.4,535.26428,7854.39209,6085,1,100.635,1872.44806,7.27009
30285.5,4084,510.23425,7834.14355,6356,1,66.428,1697.38891,6.50161
30291.9,4083.6,541.4856,14541.71875,6063,2,80.122,3330.00126,4.92084
30258.5,4092.3,514.46924,23882.80664,6238,3,46.2026,5425.89234,3.77504
30214.6,4140.1,501.72681,8093.56201,4653,1,274.292,1797.36162,7.48296
30231.6,4095.3,502.25653,7400.58643,7151,1,165.211,1625.695,6.75767
30249.8,4092.9,578.11536,8929.11621,5098,1,91.2819,2002.92239,6.84704
30253.7,4100.8,612.69623,8412.59473,3703,1,-20.1498,1878.26707,6.83229
30283.2,4109.2,649.37775,120109,3016,8,180.012,26987.75289,1.72763
30291.1,4103.2,483.63553,7784.11182,8693,1,103.065,1860.8686,7.51574
30297.3,4110.3,487.58734,9583.44336,8696,1,12.1933,2056.44677,7.46293
30230.5,4135.9,445.11792,23536.1582,8963,3,122.641,5285.81873,3.91258
30264.6,4110.8,599.90228,6643.44287,3706,1,4.94335,1456.86334,7.34514
30294.2,4111.1,582.22784,105542.125,4182,12,21.8519,23638.41574,1.96089
30291.3,4124.7,900.534,9578.65039,1094,1,-66.7056,2195.01492,8.00691
30289.1,4127.3,512.35876,7242.03027,8685,1,187.722,1709.22079,7.11316
30194.1,4154.4,509.12292,16139.85352,7539,2,130.68,3652.89772,4.75377
26511.6,7611.7,605.12085,174382.0156,9816,11,500.176,38794.78315,1.55171
26528.8,7612.8,748.58624,9759.48242,4673,1,336.438,2163.20298,7.6654
26512.7,7619.6,586.64709,196569.5,9828,10,512.728,43967.17199,1.39116
26531.5,7613.3,668.69525,199061,8821,12,505.553,45537.54114,1.55385
26556,7563.2,569.9621,235564.0313,9842,16,594.372,52820.02265,1.51848
30187.4,4160.6,513.22601,7947.34961,5288,1,55.369,1756.18807,6.74828
30182.7,4173.1,489.53629,23631.77734,6972,3,95.406,5367.5203,3.91934
30180.7,4174,484.47974,7738.00635,5318,1,123.014,1798.86728,6.56158
28652,4181.6,460.17334,9737.66699,9631,1,350.665,2271.97244,5.82825
28677.3,4181.6,498.53476,9714.2832,9313,1,310.035,2154.92592,6.52289
28668.2,4188.3,472.98416,18124.33008,9302,2,295.529,4091.69414,4.58033
28683.9,4189.9,504.05499,8627.0752,9308,1,413.805,1906.22038,7.031
28685.9,4192.4,478.18518,13192.74023,9627,2,300.481,2951.65058,4.96444
28680.3,4195.4,460.39603,8031.13916,9642,1,383.171,1761.61302,7.2955
28689.7,4195,461.88464,8763.03711,9291,1,370.023,1900.44181,7.07085
30186.6,4193.7,645.42133,41323.50391,2255,3,140.74,9215.94964,2.91132
28696.2,4195.8,492.77094,7005.72705,9625,1,259.389,1540.57836,6.42004
30187.5,4159.5,511.44687,9292.82813,7532,1,103.543,1983.95612,5.59506
30190.6,4158.5,762.52332,9095.68457,1876,1,283.149,1988.46511,8.80076
30035.9,4202.2,453.81,15683.5,8972,2,253.027,3554.25576,4.65419
28422,5366.3,745.19592,21510.20313,2561,2,-16.3247,4960.83046,4.40118
28652,5660.8,680.47424,37556.0625,2753,4,332.277,8562.13407,3.81811
28668.1,5659,687.19452,9988.19238,2751,1,329.279,2163.06145,7.08531
28670.6,5658.1,709.65497,10441.0752,2748,1,311.282,2274.72051,6.91026
30043.3,4206.7,467.26303,33350.69922,8979,4,238.327,7466.91976,3.2842
29201,4361.2,838.50397,53685.71875,1301,3,-95.7719,11642.23456,2.65246
29887,4963.6,585.79602,11702.59863,3888,1,-231.408,2658.64589,7.3772
30198.3,4193,684.37177,8407.9873,3643,1,235.988,1838.42723,7.56331
30200.2,4162.6,521.38544,6609.36377,4656,1,144.314,1440.36165,7.32081
30221.2,4194.6,526.78003,16805,7290,2,144.787,3939.93028,5.05725
30207.5,4199,521.44568,30338.43359,7284,4,142.669,6796.73034,3.5384
28686.4,5662.6,670.26666,9377.66699,2759,1,303.271,2069.13447,7.16959
27983.3,6293.9,693.41254,68504.0625,3193,3,3.83426,15625.72452,1.97559
28647.8,6468.9,1072.28857,11733.89844,807,1,-127.204,2532.48323,7.21268
30231,4200.4,497.23102,8256.22461,7812,1,97.046,1881.53556,6.99477
30263.5,4166.6,691.00897,144641.625,1709,12,270.748,32035.79959,1.84389
30232.1,4205.5,558.67706,6923.07373,7281,1,170.61,1494.85622,7.27736
26886.2,6758.6,838.09509,38631.73828,3662,2,207.578,8561.09533,2.85692
29881.7,7027.6,621.75311,10186.64063,5270,1,-127.018,2201.98408,6.60066
27735.9,7395.9,878.47571,81265.1875,3038,2,-328.01,18300.30366,2.44633
26494,7645.7,606.30585,39533.88281,7615,3,415.174,8608.74931,3.52542
26517.3,7637.5,617.54388,172927.125,8936,14,486.483,38431.87288,1.68319
26545.8,7639.7,590.51233,29416.13867,9672,2,550.551,6540.523,4.109
26461.3,7649.3,550.78149,16474.64648,9527,1,413.88,3616.15219,4.43958
26438.8,7655.5,639.7832,236608.9688,6073,17,367.355,51723.61543,1.36239
26452.2,7653.1,763.16614,76458.89063,5371,4,472.154,17110.4267,2.77681
26483.5,7652.4,556.73688,298059.375,9635,16,547.849,67626.97751,1.17184
26419.1,7655.8,597.01398,51615.25,9583,4,567.457,11280.69074,3.27351
24500.1,7750.7,1664.33154,191224.6094,388,8,332.685,44265.67871,1.88717
21800,8390.9,595.0658,21187.71094,4931,2,63.6896,4844.73338,4.10176
26468.9,7657.5,554.104,84902.79688,9533,5,464.156,18617.61384,2.00201
26339,7660.9,2110.09595,18818.10352,46,1,373,3238.83941,9.86245
26374,7667.3,718.41541,26821.52148,2004,1,321.756,2694.95145,6.87878
26415.9,7685.3,696.66736,25212.875,3493,2,392.332,5567.67191,4.87197
26443,7669.5,694.27771,503658.0313,5440,20,470.639,112614.4128,0.97035
26456.8,7705.5,652.41541,368992.75,7878,21,447.343,82612.42378,1.03613
26458.4,7658.9,569.72064,144139.1719,7809,9,344.987,31768.91842,1.49776
26472,7702,758.97046,107294.125,4644,6,435.226,23723.17118,2.35063
26488.2,7696.4,527.63971,56333.46875,9972,5,448.464,12345.57435,2.53966
26489.9,7679,637.02081,89497.59375,8131,3,545.316,19970.80801,2.22104
26495,7687.4,590.98499,75504.8125,9143,8,338.358,16816.13896,2.19168
24852.8,8086.9,983.66357,36743.21875,1401,1,226.645,6699.85668,3.29526
26466.7,7859.7,708.88202,8269.12988,4277,1,303.546,1777.34208,7.94741
26482.7,7725.6,750.12708,14118.55273,5208,1,433.648,3015.62933,6.61933
26500.7,7718.5,684.9541,14035.60742,6700,1,470.585,3173.26358,6.48303
26528.5,7663.1,634.09949,231312.3281,8495,12,542.575,52003.89154,1.47471
26530.5,7666.5,741.10394,63209.96875,8903,3,567.068,14601.83533,2.8608
26533.6,7701.2,732.94476,14291.93262,7441,1,518.754,3358.28565,6.81947
26511.9,7703.3,702.87524,8717.36621,5134,1,395.056,1927.43936,8.46557
26517.2,7722.6,712.24585,16732.79297,5141,2,378.207,3864.085,5.85405
26542,7759.9,1234.32056,79702.10938,731,4,275.418,17773.17981,2.65469
26548.2,7734.3,572.41644,35278.27344,9946,3,398.464,7602.26007,3.13785
26558.2,7763.1,849.57184,89001.52344,2971,3,154.058,20028.88309,1.83754
26796.7,7734.7,638.61749,45589.09375,6360,3,424.558,10065.11149,3.25676
26827.2,7749.5,619.6701,91313.95313,6352,7,390.298,20526.05112,2.22571
27700.2,8458.5,574.52643,290690.0313,9079,20,537.614,65047.82934,1.29268
27634.7,8473.9,621.40588,23083.34961,7505,2,500.012,5021.48302,5.41189
27659.9,8467.5,734.65363,10328.12207,4610,1,390.978,2217.63805,7.9201
27697.4,8462.1,581.21814,84967.82031,9073,5,518.357,19148.74269,2.21143
27690.5,8462.8,591.39575,197975.2188,9106,15,511.772,44512.18946,1.54786
27692.9,8466.8,563.16199,49962.31641,9101,4,520.558,11293.52293,3.1216
27699.4,8472.3,631.40936,71286.03125,9125,6,514.587,15893.72615,2.78046
27625.7,8484.1,889.03387,9573.47656,1929,1,379.229,2114.34661,8.9941
27640.1,8482.5,651.91962,39361.8125,5554,3,463.253,8732.42507,3.99637
27640.1,8501.7,620.81146,11647.59863,6555,1,495.882,2703.21293,7.68509
27625.7,8515.8,633.58087,23424.85938,6558,2,493.979,5219.90213,5.50252
27666.9,8484.2,777.29504,10558.22559,3831,1,411.823,2441.91193,8.27872
27720.7,8489.8,664.24896,9496.28711,8852,1,450.882,2116.5016,7.54399
27822.8,7698.4,606.08594,9230.99316,8342,1,454.016,2049.66589,7.53615
29066.5,8418.3,1258.56592,31501.70703,971,2,119.61,7113.88804,3.29889
27737.7,8501.1,700.62396,9751.16211,8856,1,513.053,2176.59245,8.27028
27757.4,8494.6,615.99194,33613.02344,8847,3,567.667,7589.21642,4.4653
27782.1,8505.1,636.3457,10235.89941,8388,1,499.988,2302.50533,7.94089
30305.4,4119.9,497.1405,7311.4873,8681,1,86.5501,1651.4413,7.25962
30325.8,4059.7,497.04877,8027.78076,8651,1,165.264,1814.32791,6.49007
30306.2,4098.6,664.05194,9638.91699,5131,1,67.9918,1879.54043,6.66303
30329.8,4067.2,571.61804,9360.54883,7243,1,107.863,2074.08576,5.73283
30391.4,4059.9,492.91281,185489.5,8281,12,30.4001,41134.42301,1.33243
30334.6,4062.3,517.44128,29068.70313,8581,3,212.263,6718.7048,3.39582
30330.8,4074.9,508.47787,36637.75391,7175,4,68.9896,8333.27431,3.1075
30360.5,4160.5,1628.93054,38347.96094,142,1,277,8283.8495,3.40524
30368.4,4106.9,520.13696,101455.2031,5825,9,68.5725,23355.02087,1.82168
30369.8,4067.8,524.65338,10293.66602,6009,1,0.8629,2354.75087,5.78164
30377.8,4080.6,567.43457,83462.22656,3899,9,39.9336,19212.8615,2.1364
30373.3,4082.9,535.55908,63631.85938,6002,6,13.6997,14207.07879,2.38088
30396.4,4089.6,454.22861,18270.86719,9950,2,98.4641,4071.81571,4.72652
30453.5,4091.1,447.35828,9047.46094,9997,1,52.4641,2012.81421,7.02862
30466.6,4069.5,451.19128,8194.21777,9999,1,157.464,1962.44059,6.74677
30989.5,4194.8,653.36725,19884.89453,5120,2,157.755,4289.16508,4.91049
30999.6,4203.8,733.27966,10213.93457,5140,1,193.185,2445.52393,6.17614
31000,4202.3,666.71185,31163.40234,5124,3,104.841,6566.33227,3.64893
30981.1,4210.6,655.59698,62910.83984,5113,6,125.605,14282.25053,2.66151
30347.9,4779.8,686.99786,29953.15039,2033,2,-72.6531,6680.24236,3.78641
30349.5,4801.6,882.96759,53561.53125,1679,3,-6.86323,12007.82214,2.46617
30812.9,7010.2,1284.56616,12555.18555,433,1,-143.685,2718.09037,6.55509
31004.8,4228.3,921.27032,6341.33252,5131,1,144.992,1523.42188,7.54567
31008,4223.3,743.99634,17734.14844,5134,2,169.056,4193.37186,4.84485
31028.6,7993.3,1082.41858,12111.34863,702,1,242.274,2648.08158,7.35672
8882,8912.9,737.1214,27880.14844,488,2,-292.916,6226.72288,4.78057
8887.4,8922.8,787.09668,17617.64844,485,1,-356.958,3528.73756,6.93851
18540.8,8598,528.26166,182738.6563,9740,9,594.68,41588.75588,1.54761
18521.5,8604.9,570.68597,12923.99121,4954,1,460.184,2867.52781,7.31618
18541.4,8639.9,484.67371,9955.41992,8390,1,523.074,2273.94883,7.38095
12340.2,8696.8,445.05927,13837.92578,8438,1,444.132,3050.00189,5.04948
11640.7,8999.6,499.59375,11566.15625,3000,1,21.0286,2608.56608,4.9828
12340.3,8715.2,465.17056,19444.03125,8441,1,505.26,4429.26059,4.20286
15463.5,9064.1,628.43506,36526.71484,3149,2,185.879,8103.73976,2.78283
15484.4,9054.4,645.51373,22093.01953,3152,1,280.876,4877.0392,3.87462
15985.5,8827.2,688.12341,17527.68164,2445,1,312.425,3920.91283,4.66415
16001.3,8816.9,702.25104,46584.64063,2441,3,272.348,10198.67845,2.9251
16002.6,8799,635.62604,28041.17578,2639,2,226.188,6090.54054,3.45631
16012.9,8806.2,581.85858,61803.80078,1888,4,289.394,13746.37111,2.39861
16015,8818.9,697.99066,89424.30469,1443,4,298.241,19710.82312,2.01636
16910.4,8986.2,435.142,10129.0293,6996,1,-18.8156,2249.87837,6.56157
18233.8,9264.3,755.28833,38723.79297,1842,1,-63.5433,8985.1354,2.48078
18228.2,9278.3,794.48883,152839.6406,1844,6,-57.5026,34250.26161,1.30137
18227.8,9286.2,717.32202,42261.82422,1831,2,-30.7674,8710.74717,2.52213
18202.1,9286.5,722.26111,10035.7002,1835,1,-7.6859,2031.31229,5.81622
18544.2,8636.1,494.50247,83630.82813,9762,4,572.692,18725.26706,2.1523
18559.8,8602.3,578.16705,56258.60938,6081,3,455.542,12351.76972,2.81906
18566.9,8605.6,604.9693,128596.0938,5317,6,454.993,27939.75083,1.91074
18612.4,8594,487.79819,105252.3203,9946,5,495.464,23239.00214,1.67464
18583.9,8595.5,616.0481,14198.31641,6087,1,410.682,3155.68209,5.54635
18579.3,8604.6,588.54755,95195.30469,4623,4,459.073,21434.94768,2.1579
18587.7,8610.4,528.28979,50301.71484,8679,2,523.464,11370.69801,2.64846
18596.8,8597,538.35114,37609.42188,8752,2,473.594,8239.22581,3.10905
18606.7,8603.8,535.53558,92975.03125,8464,4,512.246,20805.41739,2.036
18632.7,8613.1,569.58044,50506.05469,6631,3,444.347,11489.37805,2.90333
18681.6,8595.8,492.74869,62832.34766,9908,3,455.464,14045.00841,2.05181
18626.1,8616.2,507.61093,59555.85156,7053,3,471.033,13454.43971,2.52635
18544.6,8627.8,471.37451,39252.67578,9936,3,515.464,8639.58716,3.16265
18615,8620.1,578.04645,177427.25,7324,7,503.455,39452.13617,1.51121
18622.3,8621.4,622.5191,19781.64063,3467,1,434.525,4209.76719,5.2291
18548.4,8657.5,517.51782,20581.875,8056,1,520.842,4721.19494,4.50056
18579.3,8655.3,488.35522,120351.9141,9326,8,573.633,27018.34727,2.01207
18628.1,8644,525.69312,169418.5,7152,8,517.244,37767.49721,1.61278
18643.4,8618.6,498.68518,10435.01855,7456,1,431.049,2258.71524,6.63062
18545.4,8661.9,503.23828,184325.9688,8088,13,528.471,41005.20141,1.68202
18660.6,8636.5,498.82935,42572.91797,9017,3,509.956,9608.82752,3.05408
18711,8666.7,546.79425,68394.77344,7912,3,531.011,14812.4072,2.54761
22688.8,8629.8,1027.48413,20936.79883,1028,2,36.893,4577.4929,5.433
22690.6,8647.2,1091.03076,51750.93359,2766,2,-49.7359,11756.60547,2.59713
18740.8,8647.3,478.47879,39110,9960,2,594.464,8506.10951,3.29961
19603.1,8648.5,1415.44214,44160.25781,871,2,108.113,8256.16494,3.01051
20065.9,8709.6,826.57843,11783.75586,1392,1,-220.482,2709.90914,7.41345
19319.4,9426.3,892.86829,39578.21875,1439,2,-158.816,8746.943,3.11649
20343.3,9048.1,729.32233,96083.75781,2557,4,2.59776,22265.74414,1.68317
19272.2,9443.2,690.68774,78711.61719,3644,2,-8.98099,18296.86983,1.70389
19273.8,9444.3,644.20337,75497.75,3647,3,-8.88788,17553.16746,1.86073
24569.6,9005.9,676.10541,16479.31055,7172,1,489.892,3786.79829,5.51357
8042.7,10552.9,526.54987,36889.50781,4608,2,154.963,8384.58031,2.63092
8053.1,10562.4,502.57031,79066.28125,4598,6,148.89,17554.24242,1.79976
8038.8,10571.3,499.99527,42990.35156,2996,3,160.033,9875.22007,2.40523
9352.6,10365.9,431.13181,9123.38672,8591,1,341.691,1917.20802,6.63031
9354.8,10366.7,382.33072,39556.26953,8594,3,367.82,8689.57473,2.72419
9366.7,10373.1,408.50842,25238.41211,8605,2,397.292,5511.32722,3.65646
10668.9,9617.8,459.86475,12931.08594,5727,1,481.287,2783.68031,6.62802
10679.2,9613.6,387.90973,24952.32031,5729,2,462.334,5731.8522,4.29046
8779.2,10790.1,357.43237,11633.38086,8717,2,223.094,2512.66756,4.55356
10798.1,9791.7,763.68463,17118.03516,926,1,18.3865,2443.48436,5.2916
10798.3,9847.1,1094.81458,55339.39844,127,2,-49,6928.92663,4.13437
10810.5,9856.1,686.29248,52190.73828,923,2,-49.6284,6818.8063,3.4729
10811.7,9851.5,978.92896,26426.0918,135,1,-49,3000.29338,5.51747
10816.6,9839.7,752.29425,24590.22656,1149,1,-62.9261,3059.35328,5.16398
10822.8,9881.5,491.59528,53485.02344,1154,2,-72.8553,6217.55493,3.23587
11189.5,9618.2,556.54132,21729.74414,1268,1,128.76,2978.96552,4.3777
22994.4,9629.1,608.53162,63525.15625,9311,2,-153.057,13996.24155,2.54913
18268.9,9713.3,552.37158,126138.5938,3393,6,187.229,27937.92103,1.44648
22648.4,9719,1846.81726,50020.48047,102,2,-107,9108.89372,3.80051
22996.9,9640.7,583.56305,218428.9688,9315,6,-145.873,48065.82897,1.3243
18270.5,9733,535.7171,218080.625,7222,9,189.45,50108.57625,1.04211
17802.9,9754.6,537.98322,93002.01563,4552,4,-303.446,20821.01787,2.33168
18304.2,9929.1,570.62012,15197.2959,3905,1,-106.88,3371.26906,4.88261
13506.4,10005.3,679.15271,32871.36719,1678,2,41.1164,7688.75517,2.89916
13504.2,10010.6,676.27869,33689.06641,1672,2,52.9942,7755.0079,2.93588
13512.6,10012.5,748.15356,20069.16016,1676,1,58.0757,4511.70731,3.33853
13513.2,10007.2,698.76031,16778.99219,1681,1,5.17751,3941.27399,4.44066
18626.3,9972.7,700.97723,47728.14063,2462,2,46.7551,11096.3123,2.39008
21079.7,9933.3,680.23633,10866.72754,4861,1,372.184,2413.57573,6.67243
21089.9,9942.1,705.12891,15893.48926,4866,1,394.291,3599.52435,5.2298
21054.7,10012.3,781.63123,56213.8125,3899,2,-220.066,12933.80609,2.71726
21067.5,9952.8,757.11017,41867.42578,4871,3,395.399,9679.51827,3.50354
21071.4,9965.5,739.76337,10505.2832,4875,1,430.485,2492.50648,8.12243
13508.6,10016.8,664.12451,82728.54688,1606,4,53.6499,18870.54068,1.72975
22285.5,10017,1017.39685,24123.28516,1190,1,284.655,4576.90066,4.36545
13510.3,10023.1,691.45319,46837.00781,1683,3,45.2182,10706.84719,2.53436
13505.8,10036.4,571.2088,14342.7793,1688,1,81.3201,3255.0416,4.6538
12226.2,10287.6,710.83105,28895.82422,1491,2,-182.079,6595.75144,3.58755
16004.2,10229.1,597.52112,46413.89453,2071,4,-21.8792,10430.48004,2.48246
16004.6,10256.9,610.68115,71905.79688,1009,7,-27.2013,15689.94611,1.93557
11695.8,10492.8,696.07184,72096.01563,1030,5,37.9029,16411.25619,2.1099
11479.4,10534.8,1064.64307,43523.34375,123,2,-394,7288.3955,5.42194
11537.5,10674.4,827.27197,18664.07617,667,1,-196.9,3052.68551,6.44801
11702.6,10505.5,809.81238,33964.38281,1037,2,21.9377,7893.07691,3.26293
13225.9,10676.6,464.39194,13754.28223,7638,1,399.626,3008.41522,4.87693
19836.1,10653.5,626.36627,45355.47656,4608,2,450.963,9956.72703,3.25501
16863.7,10682.3,471.52802,77185.07813,9252,4,364.229,16799.60506,1.8352
17390.1,10903.6,547.72614,122603.9219,6594,7,119.147,27934.58494,1.45762
29203.7,8593.3,575.00427,25567.19141,7987,2,529.485,5574.39213,4.98116
24612.8,9000.7,611.54822,157297.1094,8561,10,511.405,35441.73417,1.80737
24663,9103.5,954.73651,25726.58789,3684,1,-30.7395,5921.31145,3.17883
24723.4,10832.5,3397.8335,24931.02148,10,1,-185,3125.43584,11.15501
24740.6,10853.2,781.23132,30090.56641,3089,1,-337.061,5754.09918,4.46698
24754.8,10863.2,719.02393,53390.4375,4029,2,-34.2656,12015.00065,2.2619
24778.1,10866.8,996.54156,66659.76563,1836,3,-73.6655,14442.36643,2.51119
24798,10849.5,631.05316,259660.1406,7283,8,-73.351,58015.38676,1.0854
24763.2,10876,1014.22388,33771.95703,1405,2,20.7021,6309.10852,3.42026
24727.6,10878.1,593.1402,58978.63281,7346,2,-187.113,13411.33243,2.63655
24718,10890.1,745.6283,21482.00977,3045,1,-123.017,4718.67981,4.03455
24736.3,10889.9,815.41589,237642.7188,4421,8,-133.402,50987.79332,1.18779
24719.3,10892,820.78534,68595.54688,2475,3,-91.9927,15141.42068,2.14349
24712,10898.9,600.88452,48158.05078,6973,2,-169.562,10778.4461,2.89969
24712.6,10903.6,761.57159,9475.70996,3040,1,-62.0117,2143.80559,6.99582
24725.1,10898.4,700.16943,236299.3281,4461,5,-203.11,53906.91356,1.18539
24758.6,10895.4,1512.38953,104757.2578,301,5,-54.5314,23467.49458,1.95118
24742.4,10902,861.89282,30051.5,1533,2,-146.484,6491.17991,3.77611
24787.5,10891.2,988.30011,89330.17969,1688,5,-74.6799,20000.65093,2.12394
24783.7,10901.2,902.13428,39944.28516,1702,2,0.605226,9051.05537,2.8957
24790.8,10904.3,1099.06726,191254.5,1477,7,-75.2775,42049.91595,1.43022
24806.5,10857.3,581.25519,60148.13672,6922,2,-61.2156,13442.19724,2.24437
24810.4,10849.8,922.37933,15514.72363,1745,1,-267.519,3467.1899,6.08052
24819.7,10872.2,722.09113,73821.42969,2711,3,-91.6805,16226.37396,2.01607
24822.1,10846.5,638.16632,269047.4063,7463,8,-78.8133,60329.23757,1.08082
24822.6,10879.8,779.75964,53333.86719,2483,2,-71.8375,11941.45652,2.27775
24807.4,10890.6,1515.94983,103968.2734,263,5,-63.0629,23359.00397,1.94429
24828.8,10826.7,648.15601,33804.78906,6639,2,474.606,7747.96503,3.79557
24831.1,10892.4,760.87415,22184.4043,4479,1,-104.979,4739.45966,3.82552
24829.1,10893.2,694.10669,104451.0625,4096,4,-96.7762,22858.19319,1.6461
24833.9,10818.6,654.18439,25472.09375,6779,2,411.147,5726.56626,4.39568
24842.9,10711.3,841.63684,11980.71094,2940,1,349.089,2686.29992,6.9308
24849.1,10717.8,733.20758,31160.46875,3439,2,359.656,6934.21974,3.96798
24837.9,10828.8,615.61438,73050.98438,6843,4,456.222,16498.16662,2.41039
24842.8,10806,1840.5929,35070.35547,216,2,-37.7203,8302.89391,4.04833
24849.3,10793.8,777.56799,10808.12012,3388,1,289.073,2309.67163,6.486
24849.8,10667.7,612.69305,124588.1797,6924,7,441.849,28040.10676,1.79047
24851.3,10797.8,975.77655,21194.05469,1670,1,405.953,4670.00941,5.34641
24851.2,10807.5,1098.45923,34323.17969,1185,2,408.584,7844.96379,4.69646
24854.7,10801.5,625.73859,92242.44531,6177,3,-45.2198,20464.63321,1.73188
24858.6,10802.6,725.87012,38046.54688,5802,1,-36.9638,8552.95811,2.69008
24841.6,10854.7,725.30182,156064.5781,4873,7,411.442,34796.39785,1.64615
24834.7,10855.6,628.63806,82019.66406,6210,4,416.55,18339.62413,2.15278
24839.8,10886.3,1617.79248,161044.375,307,6,-114.448,35129.62021,1.80864
24846.9,10858.1,1491.14148,76886.42188,383,3,-72.3845,17324.42228,2.26735
24854.1,10866.2,810.81494,19279.47656,2831,1,-70.8013,4277.43524,4.34882
24855.1,10874.1,1364.4165,70397.84375,601,2,-132.335,15652.19765,2.35167
24859.6,10865.9,750.55743,97033.96094,3314,3,-100.223,21501.72189,1.73347
24858,10884.3,819.448,46814.63672,1843,2,-106.523,10258.9321,2.62479
24857.7,10887.7,649.79907,36226.64844,6319,2,-7.77199,8058.72938,2.88079
24856.9,10892,673.98468,93329.76563,3505,3,-36.2952,21252.28953,1.68667
24854.6,10893.8,571.06122,168107.1563,8055,6,-119.178,38001.04435,1.43117
24819.3,10898.8,932.55225,8376.6709,1159,1,228.216,1837.68018,8.74234
