Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc
Alexa405/Alexa647	24260.2	6608.6	24303.5	6590.2	1245.40759	11271.73242	384.06049	0.87261	1.39642	399.11685	10946.91016	6965	1	-1	1	-167	-157.597	2430.94072	5.95540	24260.2	6608.6	24303.5	6590.2
Alexa405/Alexa647	24262.0	6609.9	24305.4	6591.5	2173.95483	25551.03711	333.37149	0.03608	1.08926	410.14310	24241.84375	6229	2	-1	1	-22	-12.5971	5510.51552	3.13667	24262.0	6609.9	24305.4	6591.5
Alexa405/Alexa647	24224.1	6614.5	24267.4	6596.1	1420.01367	41345.42969	396.43173	0.95704	1.47070	441.91208	41363.63281	7728	3	-1	1	-204	-194.597	8916.84478	3.17617	24224.1	6614.5	24267.4	6596.1
Alexa405/Alexa647	24224.3	6616.2	24267.6	6597.8	1712.92981	58376.53516	340.49426	0.29798	1.35662	417.31885	56845.02344	6589	5	-1	1	-101	-91.5971	12589.89221	2.19319	24224.3	6616.2	24267.6	6597.8
Alexa405/Alexa647	24223.3	6616.6	24266.6	6598.2	1239.50378	29550.14648	448.73550	1.47953	1.58239	400.32550	28441.33008	8330	2	-1	1	-323	-313.597	6372.99144	4.33561	24223.3	6616.6	24266.6	6598.2
Alexa405/Alexa647	24263.3	6616.2	24306.7	6597.8	1034.99475	19071.34375	347.00928	0.38992	1.12598	381.33356	17762.32227	6248	2	-1	1	-45	-35.5971	4113.05949	4.05917	24263.3	6616.2	24306.7	6597.8
Alexa405/Alexa647	24265.1	6615.0	24308.4	6596.6	2701.24609	19178.63672	340.16281	0.29380	1.03863	411.47403	18147.14844	6223	1	-1	1	-8	1.40294	4136.19905	3.43007	24265.1	6615.0	24308.4	6596.6
Alexa405/Alexa647	24265.9	6609.1	24309.2	6590.7	1419.20215	51615.31641	442.49536	1.34442	1.59726	385.23447	48374.68359	9393	3	-1	1	-313	-303.597	11131.72044	3.05198	24265.9	6609.1	24309.2	6590.7
Alexa405/Alexa647	24275.2	6598.3	24318.5	6579.9	1205.33655	9681.14160	361.80051	1.22525	0.93815	385.83331	8804.16699	6238	1	-1	1	30	39.4029	2087.90277	6.06118	24275.2	6598.3	24318.5	6579.9
Alexa405/Alexa647	24282.6	6601.0	24325.9	6582.6	1208.90491	27527.31641	359.42615	0.97745	0.78751	409.47278	25549.22656	4548	3	-1	1	153	162.403	5936.73375	3.67247	24282.6	6601.0	24325.9	6582.6
